person_id,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,is_recid,is_violent_recid
5678,38,0,1,0,9,16,1,1
5679,24,0,0,0,9,5,0,0
5680,32,0,0,0,5,6,1,0
5681,31,0,0,0,8,4,1,1
5682,25,0,0,1,3,0,0,0
5683,34,0,0,0,1,0,0,0
5685,38,0,0,0,5,1,0,0
5686,47,0,0,0,1,0,0,0
5687,33,0,0,0,8,1,1,0
5688,35,0,0,0,8,5,0,0
5689,22,0,0,0,4,1,1,0
5691,26,0,0,0,3,1,0,0
5692,40,0,0,0,1,0,1,0
5693,36,10,0,0,7,14,1,0
5694,46,0,0,0,1,1,0,0
5695,65,0,0,0,1,0,0,0
5696,44,0,0,0,5,4,1,0
5697,22,0,0,0,3,0,0,0
5698,34,0,0,0,1,0,0,0
5699,38,0,0,0,1,0,0,0
5700,26,0,0,0,3,4,1,0
5701,20,0,0,0,4,0,1,0
5702,29,0,0,0,7,3,0,0
5703,49,0,0,0,1,0,0,0
5704,35,0,0,0,2,1,0,0
5705,31,0,0,0,1,3,0,0
5706,44,0,0,0,1,0,0,0
5707,56,0,0,0,4,7,0,0
5708,25,0,0,0,2,1,0,0
5709,28,0,0,0,2,1,0,0
5710,34,0,0,0,1,2,0,0
5711,52,0,0,0,9,2,1,0
5712,29,0,0,0,8,1,0,0
5713,25,0,0,0,2,2,1,0
5714,33,0,1,0,4,5,0,0
5715,23,0,0,0,3,0,0,0
5716,34,0,0,0,1,5,0,0
5717,33,0,0,0,1,1,1,0
5719,21,0,1,2,7,1,0,0
5722,46,0,0,0,4,9,0,0
5723,22,0,0,0,6,2,1,1
5724,57,0,0,0,4,1,0,0
5725,22,0,0,1,3,2,1,0
5726,48,0,0,0,1,1,1,0
5727,40,0,0,0,5,21,0,0
5728,30,0,0,0,2,1,0,0
5729,21,0,1,0,7,4,1,1
5730,39,0,2,0,10,22,1,1
5731,27,0,0,0,6,13,1,0
5732,33,0,0,0,6,0,1,0
5733,24,0,0,0,3,0,0,0
5734,22,0,0,0,8,1,0,0
5735,43,0,0,0,1,0,1,0
5736,45,0,0,0,1,0,0,0
5737,28,0,0,0,3,0,0,0
5738,51,0,0,0,3,3,0,0
5739,35,0,0,0,2,2,1,0
5740,31,0,0,0,7,9,1,0
5741,27,0,0,0,2,0,0,0
5742,32,0,0,0,2,1,0,0
5743,49,0,0,0,1,0,0,0
5744,44,0,0,0,1,0,0,0
5745,29,0,0,0,3,2,0,0
5746,29,0,0,0,1,1,0,0
5747,52,0,0,0,1,0,0,0
5748,23,0,1,0,6,2,1,0
5749,30,0,0,0,3,6,1,0
5750,55,0,0,0,6,12,1,1
5752,19,0,0,0,3,1,0,0
5753,30,0,0,0,4,0,0,0
5754,34,0,0,0,4,13,1,0
5755,56,0,0,0,1,2,0,0
5756,33,0,0,0,6,4,0,0
5757,28,0,0,0,2,1,0,0
5758,42,0,0,0,7,5,0,0
5759,29,0,0,0,8,1,0,0
5760,38,0,0,0,1,0,0,0
5761,37,0,0,0,3,0,0,0
5762,33,0,0,0,1,0,1,0
5763,30,0,0,0,2,0,0,0
5764,40,0,0,0,1,0,0,0
5765,51,1,0,1,9,19,0,0
5766,42,0,0,0,9,3,0,0
5767,35,0,0,0,2,1,0,0
5768,65,0,0,0,5,7,0,0
5769,32,0,0,0,1,1,0,0
5770,38,0,0,0,3,5,0,0
5771,23,0,0,0,7,0,0,0
5772,38,0,0,0,7,5,1,0
5773,35,0,0,0,4,1,0,0
5774,57,0,0,0,1,1,0,0
5776,26,0,0,0,3,1,0,0
5777,39,0,0,0,1,0,0,0
5778,23,0,3,1,8,7,1,1
5779,36,2,0,0,6,4,1,1
5780,25,0,0,0,4,7,0,0
5781,31,0,0,0,4,1,0,0
5782,33,0,0,0,4,2,1,0
5783,40,0,0,0,2,2,0,0
5784,35,0,0,0,5,3,1,1
5785,33,0,0,0,1,0,0,0
5786,26,0,0,0,8,0,0,0
5787,47,0,0,0,1,0,0,0
5788,55,0,0,0,1,2,0,0
5789,53,0,0,0,1,0,0,0
5790,31,0,0,0,5,6,0,0
5791,22,0,0,0,7,0,0,0
5792,35,0,0,0,4,1,1,0
5793,36,0,0,0,3,1,1,1
5794,33,0,0,0,1,0,0,0
5795,25,0,0,0,3,0,0,0
5796,38,0,0,0,4,1,0,0
5797,52,0,0,0,6,10,0,0
5798,58,0,0,0,8,2,0,0
5799,23,0,0,0,7,3,1,1
5800,34,0,0,0,3,7,0,0
5801,51,0,0,0,3,6,1,0
5802,29,0,0,0,6,2,0,0
5803,58,0,0,0,9,20,0,0
5804,24,0,0,4,8,8,1,0
5806,32,0,0,0,2,0,1,0
5807,39,0,0,0,4,1,0,0
5808,43,0,0,0,7,8,1,0
5809,45,1,0,1,7,20,1,0
5810,42,0,0,0,5,10,1,1
5811,22,0,0,0,7,1,1,0
5812,49,0,0,0,4,4,0,0
5813,42,0,0,0,1,0,1,0
5814,40,0,0,0,8,0,1,1
5815,40,0,0,0,1,0,0,0
5816,25,0,1,0,7,2,1,0
5817,25,0,0,0,5,0,1,0
5818,23,0,0,0,5,0,0,0
5820,21,0,0,0,7,2,1,0
5821,31,0,0,0,5,3,0,0
5822,37,0,0,0,1,0,0,0
5823,36,0,0,0,2,1,0,0
5824,28,0,0,0,2,0,0,0
5825,24,0,0,0,9,11,1,0
5826,45,0,0,0,1,0,0,0
5827,23,0,0,0,4,2,1,0
5828,39,0,0,0,8,7,1,1
5829,25,0,1,1,2,2,0,0
5830,25,0,0,0,4,2,0,0
5831,24,0,1,0,2,1,0,0
5832,46,0,0,0,1,1,0,0
5833,47,0,0,0,1,3,0,0
5835,54,0,0,0,4,2,1,1
5836,22,0,0,1,4,1,1,0
5837,34,0,0,0,2,0,0,0
5838,33,0,0,0,1,0,1,0
5839,35,0,0,0,4,7,0,0
5840,26,0,0,0,6,1,0,0
5841,27,0,0,0,6,1,0,0
5842,29,0,0,1,10,16,1,0
5843,38,0,0,0,1,1,0,0
5844,26,0,0,1,5,3,0,0
5845,47,0,0,0,2,1,0,0
5846,34,0,0,0,2,3,0,0
5847,32,0,0,0,5,1,0,0
5849,29,0,0,0,6,0,0,0
5850,25,0,0,0,3,2,1,0
5851,34,0,0,0,6,16,1,0
5852,55,0,0,0,1,1,0,0
5853,27,0,0,0,4,0,1,0
5854,26,0,0,0,3,0,0,0
5855,20,3,0,1,9,3,0,0
5856,39,2,2,1,9,19,1,0
5857,24,0,0,0,7,1,0,0
5858,29,0,0,0,2,0,0,0
5859,46,0,0,0,1,0,0,0
5860,51,0,0,0,1,0,0,0
5861,31,0,0,0,7,3,1,0
5863,50,0,0,0,1,13,1,0
5864,25,0,0,0,5,2,1,0
5865,31,0,0,0,5,4,1,0
5866,22,0,0,1,2,2,0,0
5867,31,0,0,0,2,0,0,0
5868,54,0,0,0,9,15,0,0
5869,26,1,0,0,6,2,1,0
5870,44,0,0,0,1,0,0,0
5871,54,0,0,0,2,2,0,0
5872,50,0,0,0,4,5,0,0
5873,33,0,0,0,8,14,1,1
5874,43,0,0,0,1,0,0,0
5875,22,0,0,0,4,0,1,0
5876,37,0,0,0,3,2,0,0
5877,35,0,1,0,9,8,1,0
5878,30,0,0,0,7,4,1,0
5879,34,0,0,0,4,1,0,0
5880,25,0,0,0,2,0,0,0
5882,44,0,0,0,2,0,1,0
5883,29,0,0,0,7,2,1,0
5885,46,0,0,0,3,2,1,0
5886,53,0,0,0,1,0,0,0
5887,24,0,0,0,7,2,1,0
5888,27,0,0,0,2,0,0,0
5889,52,0,0,0,1,2,1,0
5890,27,0,0,0,2,0,1,0
5891,41,0,0,0,1,0,0,0
5892,21,0,0,0,5,0,1,0
5893,23,0,1,0,8,6,0,0
5894,42,0,0,0,1,4,0,0
5895,24,0,0,0,4,1,0,0
5896,38,0,0,0,2,8,0,0
5897,62,0,0,0,2,6,0,0
5898,23,0,0,0,2,0,0,0
5899,42,0,0,0,1,0,0,0
5900,32,0,0,0,5,4,0,0
5901,24,0,0,0,7,3,1,1
5902,24,5,0,0,8,5,1,0
5903,29,0,0,0,6,1,0,0
5904,26,0,0,0,8,4,1,0
5905,50,0,0,0,3,9,1,0
5906,32,0,0,0,6,3,0,0
5907,40,0,0,0,9,13,0,0
5908,25,0,0,0,2,1,1,0
5909,42,0,0,0,4,4,0,0
5910,56,0,0,0,6,18,0,0
5911,39,1,0,0,6,6,0,0
5912,42,0,0,0,1,1,0,0
5913,52,0,0,0,2,4,0,0
5914,27,0,0,0,3,2,0,0
5915,23,0,0,0,9,0,1,0
5916,37,0,0,0,9,22,1,0
5917,32,0,0,0,4,1,1,1
5918,38,0,0,0,7,2,1,1
5921,52,0,0,0,3,4,1,0
5922,52,0,0,0,1,1,0,0
5923,29,0,0,0,2,2,0,0
5924,28,0,0,0,3,7,1,1
5925,63,0,0,0,1,0,0,0
5926,49,0,0,0,1,0,0,0
5927,20,0,0,1,3,0,0,0
5928,50,0,0,0,1,0,0,0
5929,26,0,0,0,2,2,1,0
5930,34,0,0,0,8,0,1,0
5931,28,0,0,0,7,1,1,0
5932,36,0,0,0,8,4,1,0
5933,45,0,0,0,2,1,1,0
5934,30,0,0,0,3,0,1,0
5935,24,0,0,0,4,3,1,0
5936,44,0,0,0,6,0,0,0
5937,25,0,0,0,2,0,1,1
5938,25,0,0,0,3,4,1,1
5939,45,0,0,0,1,2,0,0
5940,53,0,0,0,5,1,0,0
5941,26,0,2,0,10,13,0,0
5942,26,0,0,0,7,1,1,0
5943,37,0,0,0,1,2,0,0
5944,20,3,0,0,10,3,0,0
5945,71,0,0,0,1,0,0,0
5946,24,0,0,0,2,0,0,0
5947,40,0,0,0,1,2,0,0
5948,60,0,0,0,1,1,0,0
5949,33,0,1,0,9,10,0,0
5950,39,0,0,0,7,5,0,0
5951,33,0,0,0,2,0,0,0
5952,31,0,0,1,9,6,0,0
5953,53,0,0,0,2,18,0,0
5954,55,0,0,0,1,0,0,0
5955,36,0,0,0,6,4,0,0
5956,34,0,0,0,1,0,0,0
5957,30,0,0,0,9,6,1,1
5958,21,0,0,0,7,1,1,0
5959,44,0,0,0,5,2,0,0
5960,55,0,0,0,1,0,0,0
5961,27,0,0,0,3,0,0,0
5962,22,0,0,0,2,1,0,0
5963,22,0,0,0,3,1,1,0
5964,23,0,0,0,3,1,0,0
5965,24,0,0,1,8,7,1,0
5966,25,0,0,0,2,2,0,0
5967,40,0,0,0,10,13,1,1
5968,57,0,0,0,4,9,1,0
5969,33,0,0,0,3,0,1,0
5970,32,0,0,0,1,2,0,0
5971,47,0,0,0,2,3,0,0
5972,43,0,0,0,5,1,0,0
5973,51,0,0,0,1,6,1,0
5974,22,0,1,0,6,1,0,0
5975,47,0,0,0,1,2,0,0
5976,28,0,0,0,1,1,1,0
5977,21,0,0,1,10,1,1,0
5978,28,0,0,0,8,5,0,0
5979,39,0,0,0,2,2,0,0
5980,29,0,0,0,3,0,0,0
5981,44,0,0,0,1,1,1,0
5982,25,0,0,0,4,0,1,0
5984,34,0,0,0,2,4,0,0
5985,65,0,0,0,1,0,0,0
5986,20,0,0,0,4,0,0,0
5987,33,0,0,0,6,5,1,0
5988,23,0,0,0,3,0,0,0
5989,44,0,0,0,1,0,0,0
5990,21,1,0,0,8,1,1,1
5991,66,0,0,0,2,0,0,0
5992,24,0,0,0,3,1,0,0
5993,51,0,0,0,2,1,0,0
5994,21,0,0,0,8,0,1,0
5995,39,0,0,0,6,6,0,0
5996,29,0,0,0,8,29,1,0
5997,24,0,0,0,6,1,0,0
5998,38,0,0,0,4,1,0,0
5999,32,0,0,0,5,1,0,0
6000,23,0,0,0,5,0,1,0
6001,31,0,0,2,10,11,1,1
6002,35,0,0,0,2,0,0,0
6003,29,0,0,0,2,0,0,0
6004,30,0,0,0,1,0,0,0
6005,34,0,0,0,7,8,0,0
6006,39,0,0,0,6,4,0,0
6007,32,0,0,0,1,0,0,0
6008,42,0,0,0,2,1,0,0
6009,29,0,0,0,2,6,0,0
6010,51,0,0,0,1,0,0,0
6011,22,0,0,1,7,1,0,0
6012,31,0,0,0,10,1,0,0
6013,29,0,0,0,2,2,0,0
6014,35,0,0,0,8,8,1,0
6015,49,0,0,0,2,2,0,0
6016,21,0,0,0,9,0,0,0
6019,32,0,0,0,2,6,1,0
6020,48,0,0,0,3,4,0,0
6021,33,0,0,0,4,3,1,1
6022,58,0,0,0,3,5,1,0
6023,54,0,0,0,1,0,0,0
6024,30,0,0,0,2,3,0,0
6025,28,0,0,0,2,1,0,0
6026,54,0,0,0,1,0,0,0
6027,33,0,0,0,9,2,1,0
6028,43,1,0,0,10,5,0,0
6029,24,0,0,0,3,0,1,0
6030,48,0,0,0,4,10,0,0
6031,34,0,0,0,5,4,0,0
6032,23,0,0,0,8,0,0,0
6033,23,0,0,0,6,2,0,0
6034,23,0,0,0,7,2,1,1
6035,47,0,0,0,1,1,0,0
6036,21,0,0,0,4,0,0,0
6037,62,0,0,0,1,0,0,0
6038,40,0,0,0,10,30,0,0
6039,52,0,0,0,2,2,0,0
6040,29,0,0,0,9,0,1,0
6041,48,0,0,0,1,2,0,0
6042,37,0,0,0,4,4,1,0
6043,50,0,0,0,3,3,0,0
6044,19,0,0,0,8,3,1,0
6045,39,0,0,0,3,2,0,0
6046,49,2,0,0,3,13,0,0
6047,58,0,0,0,5,2,0,0
6048,31,0,0,0,8,6,0,0
6050,24,0,0,0,4,1,0,0
6051,23,0,0,2,7,1,0,0
6052,30,0,0,0,9,23,0,0
6054,48,0,0,0,1,0,0,0
6055,23,0,0,0,3,0,1,0
6056,31,0,0,0,8,17,1,0
6058,33,0,0,0,1,0,1,1
6059,50,0,0,0,6,5,0,0
6060,25,0,2,0,9,5,0,0
6061,35,0,0,0,2,2,0,0
6062,57,0,0,0,2,6,0,0
6063,45,0,0,0,2,2,0,0
6064,31,0,0,0,2,0,0,0
6065,57,0,0,0,6,19,0,0
6066,57,0,0,0,5,12,0,0
6067,29,0,0,0,7,6,1,0
6068,24,0,0,0,3,2,0,0
6069,26,0,1,0,8,7,0,0
6070,30,0,0,0,1,0,1,0
6071,45,0,0,0,3,11,0,0
6072,27,0,0,0,2,1,0,0
6073,42,0,0,0,5,0,0,0
6074,48,0,0,0,2,7,0,0
6075,29,0,2,0,8,12,1,0
6076,44,0,0,0,5,8,0,0
6077,23,0,0,0,4,0,0,0
6078,28,0,0,0,2,0,0,0
6079,41,0,0,0,7,3,0,0
6080,25,0,0,0,2,1,1,1
6081,34,0,0,0,5,3,0,0
6082,53,0,0,0,5,26,1,0
6083,28,0,0,0,3,1,1,0
6084,27,0,0,0,2,0,0,0
6085,39,0,0,0,4,4,0,0
6086,23,0,0,0,3,1,0,0
6087,55,0,0,0,4,6,0,0
6088,52,0,0,0,1,10,0,0
6089,27,0,0,0,5,4,1,1
6090,47,0,0,0,1,5,0,0
6091,35,0,0,0,1,2,0,0
6092,33,0,0,0,1,1,0,0
6093,24,0,1,3,6,8,0,0
6094,30,0,0,1,10,7,1,0
6095,31,3,0,1,10,15,1,0
6096,20,0,0,1,9,1,1,0
6097,26,0,0,0,9,2,1,1
6098,44,0,0,0,5,7,1,0
6099,33,0,0,0,10,17,1,1
6100,34,0,0,0,1,0,1,0
6101,27,0,0,0,2,0,0,0
6103,21,0,0,1,7,1,1,0
6105,29,0,0,0,2,4,1,0
6106,27,0,0,0,6,7,0,0
6107,24,0,0,0,8,0,0,0
6108,29,0,0,0,5,0,1,0
6109,20,0,0,0,3,0,0,0
6110,23,0,0,0,3,0,0,0
6111,48,0,0,0,1,0,0,0
6112,34,0,0,0,1,0,1,0
6113,46,0,0,0,6,1,1,0
6114,41,0,0,0,5,3,0,0
6115,44,0,0,0,1,0,0,0
6116,26,0,0,0,6,3,1,0
6117,37,0,0,0,8,11,1,0
6118,54,0,0,0,5,7,0,0
6119,25,0,0,0,10,5,0,0
6120,27,0,0,0,1,0,0,0
6122,21,0,0,0,6,1,0,0
6123,22,0,0,0,3,2,0,0
6124,27,0,0,0,5,1,0,0
6125,32,0,0,0,1,7,0,0
6126,52,0,0,0,1,2,0,0
6127,44,0,0,0,1,0,0,0
6128,21,0,0,0,7,0,0,0
6129,28,0,0,0,1,1,0,0
6130,31,0,0,0,7,3,0,0
6131,60,0,0,0,1,3,0,0
6132,40,10,0,0,3,14,0,0
6133,49,0,0,0,1,0,0,0
6134,32,0,0,0,4,9,0,0
6135,30,0,0,0,4,10,1,1
6136,26,0,0,2,8,1,0,0
6137,52,0,0,0,1,0,0,0
6138,55,0,0,0,1,0,0,0
6139,27,0,0,0,10,1,0,0
6140,34,0,0,0,10,0,0,0
6141,47,0,0,0,1,1,0,0
6143,55,0,0,0,4,5,1,1
6144,36,0,0,0,9,3,0,0
6145,37,0,0,0,6,6,0,0
6146,33,0,0,0,7,0,0,0
6147,22,0,0,0,6,0,1,0
6148,27,0,0,0,2,0,0,0
6149,20,0,0,2,5,0,1,0
6150,33,0,0,0,2,0,0,0
6152,26,0,0,0,2,0,0,0
6153,29,0,0,0,5,0,0,0
6154,32,0,0,0,3,1,0,0
6155,25,0,0,0,7,10,0,0
6156,37,0,0,0,1,4,0,0
6157,20,2,0,0,6,2,0,0
6158,20,0,1,0,4,1,0,0
6159,31,0,0,0,10,15,0,0
6160,29,0,0,0,8,6,1,0
6161,31,0,0,0,4,6,0,0
6162,36,0,0,0,3,2,0,0
6163,35,0,0,0,6,4,0,0
6164,37,0,0,0,1,1,0,0
6165,34,0,0,0,2,5,1,1
6166,20,0,0,0,5,1,1,0
6167,50,0,0,0,6,12,1,1
6168,66,0,0,0,1,0,0,0
6169,24,0,0,2,9,8,1,0
6170,29,0,1,0,9,8,1,0
6171,45,0,0,0,1,1,0,0
6172,34,0,0,0,7,2,1,0
6173,70,0,0,0,1,0,0,0
6174,33,0,0,0,8,0,0,0
6175,26,0,0,0,4,2,0,0
6176,23,0,0,3,7,5,0,0
6177,23,1,0,0,9,4,0,0
6178,27,0,0,0,4,5,0,0
6179,44,0,0,0,6,6,1,0
6180,23,0,0,0,3,2,1,1
6181,36,1,2,5,7,17,0,0
6182,26,0,0,0,5,0,0,0
6183,23,0,0,0,6,2,0,0
6185,27,0,0,0,9,3,1,0
6186,53,0,0,0,3,11,0,0
6187,29,0,0,0,1,0,0,0
6188,65,0,0,0,1,1,0,0
6189,46,0,0,0,2,1,1,1
6190,20,0,0,0,8,0,0,0
6191,27,1,0,0,5,1,0,0
6192,45,0,0,0,2,7,0,0
6193,42,0,0,0,5,1,0,0
6194,53,0,0,0,2,10,0,0
6195,24,0,1,0,5,3,1,0
6196,20,1,1,1,8,2,1,0
6197,19,0,0,0,7,0,0,0
6198,49,0,0,0,4,3,0,0
6199,29,0,0,0,9,8,1,0
6200,29,0,0,0,2,0,0,0
6201,52,0,0,0,1,1,0,0
6202,37,0,0,0,1,4,1,1
6203,26,0,0,0,3,1,1,0
6204,33,0,0,0,2,3,0,0
6205,53,0,0,0,1,15,1,0
6206,47,0,0,0,1,1,0,0
6207,38,0,0,0,8,0,1,0
6208,25,0,0,0,6,1,0,0
6210,21,1,0,0,10,1,1,1
6211,37,0,0,0,5,8,0,0
6212,48,0,0,0,1,0,0,0
6213,40,0,0,0,2,1,0,0
6214,51,0,0,0,1,1,0,0
6215,24,0,0,0,3,0,0,0
6216,22,0,0,0,4,0,1,1
6217,42,0,0,0,1,0,0,0
6219,36,0,0,0,8,4,0,0
6220,26,0,0,0,2,0,0,0
6221,38,0,0,0,2,2,0,0
6222,23,0,0,0,3,0,1,0
6223,54,0,0,0,1,2,0,0
6224,24,0,0,0,4,1,0,0
6225,26,0,0,1,3,0,0,0
6226,44,0,0,0,1,0,1,1
6227,23,0,0,0,7,2,1,0
6228,64,0,0,0,1,0,0,0
6229,38,0,0,0,5,5,1,0
6230,45,0,0,0,1,0,0,0
6231,49,0,0,0,5,1,0,0
6233,42,0,0,0,2,0,0,0
6234,45,0,0,0,7,3,0,0
6235,24,0,0,0,2,0,0,0
6236,33,0,0,0,1,0,0,0
6237,40,0,0,0,1,0,0,0
6238,44,0,0,0,2,2,0,0
6239,51,0,0,0,1,3,0,0
6240,50,0,0,0,1,0,0,0
6241,33,0,2,0,2,2,0,0
6242,54,0,0,0,1,0,0,0
6243,45,0,0,0,1,2,0,0
6244,28,0,0,0,5,3,1,0
6245,33,0,0,1,9,14,0,0
6246,41,0,0,0,1,0,0,0
6247,42,0,0,0,7,17,1,0
6248,34,0,0,0,1,3,0,0
6249,38,0,0,0,3,2,1,0
6250,21,0,0,0,9,1,1,1
6251,33,0,0,0,4,5,0,0
6252,31,0,0,0,7,1,0,0
6253,36,0,0,0,2,1,0,0
6254,28,0,0,0,4,1,0,0
6256,32,0,0,1,7,9,1,1
6258,31,0,0,0,1,0,0,0
6259,45,0,0,0,1,1,0,0
6260,30,0,0,0,8,1,1,0
6261,53,0,0,0,6,1,0,0
6262,40,0,0,0,1,1,0,0
6263,48,1,0,0,8,15,0,0
6264,29,0,0,0,10,0,0,0
6265,55,0,0,0,9,0,0,0
6266,44,0,0,0,3,3,0,0
6267,51,0,0,0,1,0,1,0
6268,28,0,0,0,3,0,0,0
6269,52,0,0,0,1,1,0,0
6271,27,0,0,0,3,1,0,0
6272,23,0,0,0,4,1,0,0
6273,28,0,0,0,6,5,0,0
6274,28,0,0,0,10,16,1,0
6275,22,0,0,0,5,0,0,0
6276,26,0,0,0,10,4,0,0
6277,51,1,0,0,8,8,0,0
6278,30,0,0,0,2,0,0,0
6280,32,0,0,0,7,0,0,0
6281,27,0,0,0,4,5,0,0
6282,21,0,0,0,5,1,1,0
6283,62,0,0,0,-1,1,0,0
6284,21,0,0,0,5,0,0,0
6285,34,0,0,0,3,0,1,0
6286,24,0,0,0,9,7,1,0
6287,32,0,0,0,1,0,0,0
6288,53,0,0,0,1,0,0,0
6289,38,0,0,0,6,5,1,0
6290,60,0,0,0,6,0,0,0
6291,25,0,0,0,6,1,0,0
6292,56,0,0,0,1,3,0,0
6293,44,0,0,0,1,0,0,0
6294,27,2,0,0,8,6,0,0
6295,26,0,0,0,2,0,0,0
6296,31,0,0,0,5,1,1,0
6297,25,0,0,0,7,6,0,0
6298,56,0,0,0,7,14,0,0
6299,20,0,0,0,5,0,0,0
6300,35,0,0,0,5,1,0,0
6301,33,0,0,0,4,1,1,0
6302,24,0,0,0,3,0,0,0
6303,40,0,0,0,2,2,0,0
6304,27,0,0,0,9,9,1,0
6305,21,0,0,0,3,2,0,0
6306,62,0,0,0,1,0,0,0
6307,38,0,0,0,1,0,0,0
6308,28,0,0,0,4,1,0,0
6309,61,0,0,0,7,13,0,0
6310,21,0,0,0,5,0,0,0
6311,54,0,0,0,4,13,0,0
6312,38,0,0,0,5,9,1,1
6313,29,0,0,0,5,6,0,0
6314,20,0,0,1,6,0,1,0
6315,30,0,0,0,3,9,1,0
6316,41,0,0,0,6,0,0,0
6317,36,0,0,0,6,9,1,1
6319,23,0,0,0,9,2,1,0
6320,39,0,0,0,10,21,1,0
6321,32,0,0,0,6,3,0,0
6322,29,0,0,0,6,3,1,0
6323,58,0,0,0,1,2,1,0
6324,23,0,0,1,7,2,0,0
6325,27,0,0,2,2,2,0,0
6326,23,0,0,0,8,3,1,1
6328,68,0,0,0,2,5,0,0
6330,26,0,0,0,5,2,0,0
6331,23,0,0,0,3,1,0,0
6332,51,0,0,0,4,0,1,1
6333,32,0,0,0,5,0,0,0
6334,28,0,0,0,2,1,0,0
6335,25,0,0,0,2,0,0,0
6336,40,0,0,0,9,5,1,0
6337,51,0,0,0,5,14,0,0
6338,27,0,0,0,5,2,1,0
6339,49,0,0,0,5,11,1,0
6340,41,0,0,0,1,1,0,0
6341,36,0,0,0,1,0,0,0
6343,52,0,0,0,4,0,0,0
6344,28,0,0,0,7,5,0,0
6345,20,0,0,0,3,0,0,0
6347,21,0,0,0,10,2,1,0
6349,31,0,0,0,2,0,0,0
6350,64,0,0,0,1,0,0,0
6351,22,0,0,0,8,4,0,0
6353,57,0,0,0,1,0,0,0
6354,61,0,0,0,3,8,1,0
6356,35,0,0,0,1,3,1,1
6357,54,0,0,0,5,13,0,0
6358,25,0,0,0,8,9,0,0
6359,54,0,0,0,6,3,1,0
6360,39,0,0,0,3,0,0,0
6361,24,0,1,0,7,1,0,0
6362,29,0,0,0,4,0,1,1
6363,23,0,0,0,8,2,0,0
6364,50,0,0,0,8,26,0,0
6365,48,0,0,1,9,8,1,0
6367,30,0,0,1,7,6,1,0
6368,26,0,1,0,10,10,1,0
6369,36,0,0,0,5,2,0,0
6371,37,0,0,0,9,12,1,0
6372,26,0,0,0,6,4,1,1
6373,29,0,0,0,10,7,1,0
6375,26,0,0,0,6,1,1,0
6376,60,0,0,0,1,2,0,0
6377,27,0,0,0,7,2,1,0
6378,41,2,0,0,7,16,1,0
6379,22,0,0,1,6,1,0,0
6380,28,0,0,0,7,3,0,0
6381,33,0,0,0,6,13,1,0
6382,28,0,0,0,2,2,1,0
6383,55,0,0,0,1,0,1,1
6384,21,0,1,0,8,6,1,0
6385,30,0,0,0,7,1,0,0
6386,28,0,0,0,3,2,1,1
6387,22,0,0,0,2,0,0,0
6388,24,0,0,0,6,2,0,0
6389,29,0,0,0,7,6,1,0
6390,45,0,0,0,1,5,0,0
6391,24,0,0,0,8,2,1,0
6392,50,0,0,0,1,12,1,0
6393,24,0,0,0,6,1,1,1
6394,47,0,0,0,2,1,0,0
6395,57,0,0,0,1,1,0,0
6396,54,0,0,0,1,6,0,0
6397,40,0,0,0,1,2,0,0
6398,42,0,0,0,2,0,0,0
6399,35,0,0,0,3,5,0,0
6400,30,0,0,0,4,0,1,0
6401,53,0,0,0,1,1,0,0
6402,31,0,0,0,3,2,0,0
6403,34,0,0,0,1,0,0,0
6404,25,0,0,0,3,0,0,0
6405,83,0,0,0,1,4,0,0
6406,46,0,0,0,6,15,0,0
6407,35,0,0,0,4,1,0,0
6409,31,0,0,0,2,0,1,0
6412,23,0,0,0,10,4,0,0
6413,47,0,0,0,4,9,1,0
6414,31,0,0,0,6,4,0,0
6415,50,0,0,0,8,0,0,0
6416,35,0,0,0,1,1,0,0
6417,27,0,0,0,4,0,0,0
6418,24,0,0,0,5,3,0,0
6419,28,0,0,0,2,0,0,0
6420,24,0,1,0,9,9,1,0
6422,22,0,1,0,9,2,0,0
6423,58,0,0,0,6,12,0,0
6424,45,0,0,0,1,1,0,0
6425,30,0,0,0,2,2,0,0
6426,30,0,0,0,8,5,1,0
6427,36,0,0,0,2,4,0,0
6428,43,0,0,0,10,22,1,0
6429,20,0,0,0,6,0,0,0
6430,50,0,0,0,1,0,0,0
6431,24,0,0,0,4,2,1,1
6432,42,0,0,0,5,3,0,0
6433,29,0,0,0,7,1,1,0
6434,28,0,0,0,3,2,0,0
6435,36,0,0,0,2,0,0,0
6436,31,0,0,0,1,0,0,0
6438,29,0,0,0,5,4,0,0
6439,25,0,0,0,9,5,1,1
6441,36,0,0,0,5,4,0,0
6442,24,0,0,0,5,1,1,0
6443,28,0,0,0,5,5,0,0
6445,25,0,0,0,8,1,0,0
6446,31,0,0,0,1,0,1,1
6447,23,0,0,0,4,0,0,0
6448,29,0,0,0,6,4,1,1
6449,51,0,0,0,5,11,1,0
6450,34,0,0,0,5,1,0,0
6451,29,0,0,0,2,12,1,0
6452,39,0,0,0,8,11,0,0
6453,39,0,1,0,10,13,1,0
6455,20,0,0,0,4,0,0,0
6456,24,0,0,0,5,4,0,0
6457,35,0,0,0,6,0,0,0
6458,36,0,0,0,2,0,0,0
6459,59,0,0,0,6,15,1,0
6460,19,0,0,1,9,0,0,0
6461,25,0,0,0,1,3,0,0
6462,23,0,0,2,8,3,1,1
6463,31,0,0,0,8,15,0,0
6464,34,0,0,0,2,2,0,0
6465,28,0,0,0,2,0,0,0
