person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
6839,Female,African-American,(F3),Resist Officer w/Violence,,,,,,,0,0
6840,Male,African-American,(F3),Criminal Mischief,1,(F2),Deliver Cocaine,,,,1,0
6844,Male,Caucasian,(M1),Battery,,,,,,,0,0
6850,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(F3),Felony Petit Theft,,,,1,0
6852,Male,Other,(F3),Fleeing Or Attmp Eluding A Leo,1,(M2),Operating W/O Valid License,,,,1,0
6856,Male,Caucasian,(F3),Uttering a Forged Instrument,,,,,,,0,0
6879,Female,Other,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
6891,Female,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
6916,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6917,Male,Other,(F3),arrest case no charge,,,,,,,0,0
6940,Male,Hispanic,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
6952,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
6969,Male,Other,(F1),arrest case no charge,,,,,,,0,0
6973,Male,Caucasian,(F3),Depriv LEO of Protect/Communic,,,,,,,0,0
6983,Male,African-American,(M1),Battery,,,,,,,0,0
6988,Male,Hispanic,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
7013,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7024,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
7033,Male,African-American,(F3),Felony Battery (Dom Strang),2,(F3),False Imprisonment,,,,1,0
7036,Male,Hispanic,(M2),Battery,2,(M1),Driving Under The Influence,,,,1,0
7052,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
7075,Male,African-American,(F3),Forge Counterfeit Credit Card,,,,,,,0,0
7083,Male,Caucasian,(F2),Threaten Throw Destruct Device,,,,,,,0,0
7085,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
7144,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
7162,Male,African-American,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
7194,Male,African-American,(M2),arrest case no charge,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
7221,Male,Caucasian,(M1),Battery,,,,,,,0,0
7229,Male,Caucasian,(F3),Poss Unlaw Issue Driver Licenc,,,,,,,0,0
7233,Male,African-American,(F3),arrest case no charge,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
7239,Male,Other,(M1),Battery,1,(M2),Driving License Suspended,,,,1,0
7252,Female,African-American,(F3),Possession of Cocaine,3,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
7255,Male,African-American,(MO3),Disorderly Conduct,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7280,Male,African-American,(M1),Battery,2,(MO3),Resisting W/O Violence,,,,1,0
7285,Male,African-American,(F3),arrest case no charge,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
7288,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Petit Theft,,,,1,0
7290,Male,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
7297,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
7306,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7324,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
7330,Female,African-American,(F2),Retail Theft $300 2nd Offense,2,(F3),Uttering a Forged Instrument,,,,1,0
7349,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,0
7350,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
7363,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
7368,Female,African-American,(M1),Unlaw Use False Name/Identity,,,,,,,0,0
7369,Male,African-American,(F3),Deliver Cannabis,1,(M2),Fail Register Vehicle,,,,1,0
7381,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7459,Male,African-American,(F3),Driving While License Revoked,9,(M1),Unlaw Malic Strike K9/Horses,,,,1,0
7472,Male,Caucasian,(M1),Battery,,,,,,,0,0
7501,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7505,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
7512,Male,Caucasian,(M1),Battery,,,,,,,0,0
7522,Male,African-American,(F3),Possession of Cocaine,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
7541,Male,Caucasian,(MO3),Prostitution,,,,,,,0,0
7546,Male,Caucasian,(M1),Battery,2,(F3),Possession of Cocaine,,,,1,0
7548,Male,African-American,(F3),Poss Similitude of Drivers Lic,,,,,,,0,0
7552,Male,Hispanic,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
7554,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
7562,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
7583,Male,African-American,(M1),Battery,,,,,,,0,0
7586,Male,Other,(F3),False Imprisonment,,,,,,,0,0
7603,Male,Other,(F2),Structuring Transactions,,,,,,,0,0
7610,Female,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
7621,Male,Other,(M1),Driving Under The Influence,,,,,,,0,0
7631,Male,Caucasian,(F3),Possession of Cocaine,1,(M1),Refuse Submit Blood/Breath Test,,,,1,0
7639,Male,African-American,(F3),Battery on a Person Over 65,,,,,,,0,0
7643,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
7663,Female,Caucasian,(F3),Possession of Oxycodone,,,,,,,0,0
7677,Female,Caucasian,(M2),Culpable Negligence,,,,,,,0,0
7682,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
7688,Male,African-American,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
7702,Male,African-American,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
7707,Male,Hispanic,(F3),Grand Theft (Motor Vehicle),1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7711,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
7733,Male,African-American,(M1),Viol Pretrial Release Dom Viol,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
7741,Male,African-American,(F2),Burglary Dwelling Occupied,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7742,Male,Hispanic,(F3),Felony Driving While Lic Suspd,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7750,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
7762,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,1,(M2),Operating W/O Valid License,,,,1,0
7798,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
7804,Male,African-American,(F3),Burglary Structure Unoccup,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7845,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
7852,Male,Caucasian,(M1),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
7862,Male,Hispanic,(F3),Poss Unlaw Issue Driver Licenc,1,(M1),Theft/To Deprive,,,,1,0
7888,Male,Caucasian,(M1),Battery,,,,,,,0,0
7890,Male,African-American,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
7902,Male,Caucasian,(M1),Battery,,,,,,,0,0
7905,Male,Other,(F3),arrest case no charge,,,,,,,0,0
7906,Male,African-American,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
7907,Male,Caucasian,(F3),Burglary,,,,,,,0,0
7920,Male,African-American,(F3),Possess w/I/Utter Forged Bills,,,,,,,0,0
7924,Male,Native American,(M1),Driving Under The Influence,,,,,,,0,0
7968,Male,African-American,(F3),Possession of Cocaine,1,(F3),Driving While License Revoked,,,,1,0
7974,Male,African-American,(M1),Battery,2,(M2),Burglary Conveyance Occupied,,(M1),Battery,1,1
7983,Male,African-American,(M1),Battery,,,,,,,0,0
7991,Male,African-American,(M2),Driving License Suspended,,,,,,,0,0
8002,Male,African-American,(M1),Battery,,,,,,,0,0
8010,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
8026,Male,African-American,(F3),Poss 3;4 MDMA (Ecstasy),1,(M2),Driving License Suspended,,,,1,0
8028,Female,Caucasian,(F3),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
8064,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8065,Male,African-American,(M1),Battery,4,(M1),Possess Drug Paraphernalia,,,,1,0
8075,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8076,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8083,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8137,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8138,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8144,Male,Hispanic,(F2),Burglary Dwelling Occupied,,,,,,,0,0
8158,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
8162,Male,Asian,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
8216,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
8225,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
8247,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8264,Male,African-American,(F3),Battery on Law Enforc Officer,1,(M2),Petit Theft,,,,1,0
8303,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8305,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
8308,Male,African-American,(F3),Issuing a Worthless Draft,1,(MO3),Trespass Structure/Conveyance,,,,1,0
8315,Male,African-American,(M1),Battery,1,(M2),Operating W/O Valid License,,,,1,0
8316,Male,Hispanic,(M2),Unlaw LicTag/Sticker Attach,1,(F3),Driving While License Revoked,,,,1,0
8320,Male,Other,(F3),D.U.I. Serious Bodily Injury,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
8341,Male,Caucasian,(M2),Battery,,,,,,,0,0
8355,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
8367,Male,African-American,(F3),Live on Earnings of Prostitute,1,(F3),Possession of Cannabis,,,,1,0
8370,Female,African-American,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
8373,Male,Caucasian,(M1),Viol Injunct Domestic Violence,,,,,,,0,0
8375,Male,African-American,(F3),arrest case no charge,1,(F3),Driving While License Revoked,,,,1,0
8384,Female,African-American,(F1),Arson in the First Degree,,,,,,,0,0
8385,Male,Hispanic,(F3),Felony Battery (Dom Strang),2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
8391,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
8392,Male,Hispanic,(F3),Corrupt Public Servant,1,(F3),Grand Theft (Motor Vehicle),,,,1,0
8395,Male,Hispanic,(M1),arrest case no charge,,,,,,,0,0
8401,Male,Caucasian,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
8404,Male,Caucasian,(F7),arrest case no charge,,,,,,,0,0
8408,Male,Caucasian,(M1),Battery,,,,,,,0,0
8409,Male,Hispanic,(F3),Possession of Cocaine,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
8452,Male,Caucasian,(M1),Battery,,,,,,,0,0
8457,Male,African-American,(F3),Possession Of Methamphetamine,,,,,,,0,0
8499,Male,African-American,(F1),Robbery W/Firearm,,,,,,,0,0
8513,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
8523,Female,Hispanic,(F3),Possession Of Amphetamine,,,,,,,0,0
8546,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
8551,Female,Caucasian,(F1),arrest case no charge,,,,,,,0,0
8558,Male,African-American,(F3),Driving While License Revoked,2,(F3),Driving While License Revoked,,,,1,0
8563,Male,Hispanic,(M2),Operating W/O Valid License,,,,,,,0,0
8578,Male,Caucasian,(F3),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
8587,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
8597,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
8633,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,2,(M2),Disorderly Conduct,,,,1,0
8640,Male,Caucasian,(M1),Battery,,,,,,,0,0
8647,Female,African-American,(F1),arrest case no charge,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
8654,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
8658,Male,African-American,(F7),Burglary Dwelling Armed,,,,,,,0,0
8674,Male,African-American,(M1),Battery,,,,,,,0,0
8698,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
8707,Male,African-American,,,1,(M2),Driving License Suspended,,,,1,0
8718,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
8724,Male,African-American,(F3),Possession of Cocaine,1,(MO3),Trespass,,,,1,0
8738,Male,Caucasian,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
8741,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
8746,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
8747,Male,Caucasian,(F3),Driving While License Revoked,6,(M1),Resist/Obstruct W/O Violence,,,,1,0
8764,Male,African-American,(F2),Sale/Del Cannabis At/Near Scho,,,,,,,0,0
8777,Male,Caucasian,(F7),Burglary Conveyance Assault/Bat,,,,,,,0,0
8810,Male,Caucasian,(F3),Poss Contr Subst W/o Prescript,,,,,,,0,0
8831,Male,Hispanic,(M1),Battery,,,,,,,0,0
8852,Female,African-American,(M1),Battery,1,(F3),Retail Theft $300 1st Offense,,,,1,0
8889,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
8893,Male,African-American,(M1),Battery,,,,,,,0,0
8897,Male,African-American,(F1),Robbery / Weapon,,,,,,,0,0
8910,Male,African-American,(F3),Uttering a Forged Instrument,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
8919,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
8930,Male,African-American,(M1),Criminal Mischief>$200<$1000,1,(M2),Driving License Suspended,,,,1,0
8941,Male,Caucasian,(F3),Burglary Conveyance Unoccup,1,(F3),Deliver Cannabis,,,,1,0
8945,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
8955,Male,Hispanic,(M1),Opert With Susp DL 2nd Offens,,,,,,,0,0
8962,Male,Caucasian,(M1),Battery,,,,,,,0,0
8996,Male,African-American,(F3),Fleeing or Eluding a LEO,,,,,,,0,0
9020,Male,Caucasian,(M1),Petit Theft $100- $300,2,(F3),False Ownership Info/Pawn Item,,,,1,0
9025,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
9028,Male,African-American,(M1),Battery,,,,,,,0,0
9033,Male,Other,(F3),Tampering With Physical Evidence,,,,,,,0,0
9067,Male,Caucasian,(MO3),Aggress/Panhandle/Beg/Solict,1,(F2),Burglary Unoccupied Dwelling,,(M1),Battery,1,1
9073,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
9088,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9115,Male,Caucasian,(F3),Possession of Cocaine,1,(M1),Trespass After Warning,,,,1,0
9121,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
9123,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
9150,Male,Caucasian,(F3),Possession of LSD,1,(MO3),Poss Of Controlled Substance,,(F2),Aggravated Battery / Pregnant,1,1
9156,Male,Caucasian,(F3),arrest case no charge,2,(M1),Possess Drug Paraphernalia,,,,1,0
9158,Female,Other,(F2),Dealing in Stolen Property,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
9175,Male,Hispanic,(M2),Leaving Acc/Unattended Veh,1,(M2),Driving License Suspended,,,,1,0
9176,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
9193,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9212,Male,Caucasian,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,0
9227,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
9246,Female,Caucasian,(M1),Battery,,,,,,,0,0
9247,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
9261,Male,African-American,(F2),Aggravated Battery / Pregnant,1,(M1),Battery,,(M1),Battery,1,1
9262,Male,African-American,(F3),False Imprisonment,,,,,,,0,0
9275,Male,African-American,(F2),Burglary Dwelling Occupied,,,,,,,0,0
9281,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
9296,Female,African-American,(F3),Grand Theft (Motor Vehicle),1,(M2),Petit Theft,,,,1,0
9299,Male,Other,(F3),Possession Of Alprazolam,1,(M1),Battery,,(M1),Battery,1,1
9311,Female,Hispanic,(F3),arrest case no charge,,,,,,,0,0
9330,Male,Caucasian,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,0
9331,Female,Caucasian,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,0
9336,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
9360,Male,Other,(F3),Possession of Cocaine,,,,,,,0,0
9371,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
9375,Female,African-American,(F3),Uttering a Forged Instrument,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
9381,Male,Caucasian,(M1),Battery,,,,,,,0,0
9386,Male,African-American,(F3),Felony Battery w/Prior Convict,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
9395,Male,African-American,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
9400,Male,African-American,(F3),Resist Officer w/Violence,,,,,,,0,0
9403,Female,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
9410,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9413,Male,African-American,(F3),Possession of Cannabis,4,(M1),Possess Drug Paraphernalia,,,,1,0
9417,Male,Caucasian,(F2),arrest case no charge,1,(M1),Extradition/Defendants,,,,1,0
9422,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
9459,Male,Other,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
9461,Male,Hispanic,(M1),Battery,,,,,,,0,0
9469,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
9491,Male,Caucasian,(M1),Battery,,,,,,,0,0
9495,Male,Hispanic,(F2),Burglary Dwelling Occupied,1,(M1),Battery,,(M1),Battery,1,1
9518,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
9538,Male,African-American,(F7),arrest case no charge,2,(M1),Resist/Obstruct W/O Violence,,(F3),Aggravated Assault w/Firearm,1,1
9552,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
9562,Male,African-American,(M1),Battery,1,(M1),Viol Injunct Domestic Violence,,,,1,0
9571,Male,African-American,(M1),Battery,,,,,,,0,0
9593,Female,Caucasian,(F3),Cruelty Toward Child,,,,,,,0,0
9612,Male,Caucasian,(M1),Driving Under The Influence,1,(M2),Driving License Suspended,,,,1,0
9613,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(F3),Felony Petit Theft,,,,1,0
9614,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
9636,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(F2),Felon in Pos of Firearm or Amm,,,,1,0
9639,Male,Hispanic,(M1),Battery,,,,,,,0,0
9649,Male,Other,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
9655,Male,Caucasian,(M2),Driving License Suspended,3,(M2),Operating W/O Valid License,,,,1,0
9662,Male,Caucasian,(M1),Battery,,,,,,,0,0
9663,Female,African-American,(M1),Battery,,,,,,,0,0
9678,Male,Caucasian,(M1),Battery,,,,,,,0,0
9680,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
9687,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
9690,Female,African-American,(M2),Exposes Culpable Negligence,,,,,,,0,0
9696,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
9698,Male,African-American,(F2),Burglary Unoccupied Dwelling,5,(F3),Crim Use of Personal ID Info,,,,1,0
9711,Male,Caucasian,(M1),Battery,,,,,,,0,0
9745,Male,African-American,(M1),Trespass On School Grounds,2,(M1),Petit Theft $100- $300,,,,1,0
9752,Female,African-American,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
9755,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Petit Theft,,,,1,0
9763,Male,Caucasian,(M2),arrest case no charge,,,,,,,0,0
9768,Female,Other,(F3),arrest case no charge,,,,,,,0,0
9782,Male,African-American,(M2),Operating W/O Valid License,,,,,,,0,0
9799,Male,Caucasian,(F2),Harm Public Servant Or Family,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
9811,Female,African-American,(F2),Agg Battery Grt/Bod/Harm,1,(M2),Petit Theft,,,,1,0
9818,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,3,(F3),Driving While License Revoked,,,,1,0
9827,Male,Caucasian,(F7),Burglary Dwelling Armed,,,,,,,0,0
9828,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
9839,Female,Caucasian,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,0
9841,Male,African-American,(F3),Deliver Cannabis,,,,,,,0,0
9856,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
9858,Male,Hispanic,(F7),arrest case no charge,,,,,,,0,0
9869,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
9888,Male,African-American,(F1),Lewd or Lascivious Molestation,,,,,,,0,0
9900,Male,Hispanic,(F3),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
9902,Female,African-American,(M1),Battery,1,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,1
9907,Male,African-American,(F3),Possession of Cocaine,2,(M1),Possess Drug Paraphernalia,,(F2),Aggravated Battery / Pregnant,1,1
9922,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
9924,Male,Caucasian,(F3),Aggravated Assault W/dead Weap,2,(M1),Driving Under The Influence,,,,1,0
9941,Male,Hispanic,(F7),arrest case no charge,1,(M2),Prowling/Loitering,,,,1,0
9943,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
9962,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9963,Female,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
9967,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
9976,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
9985,Male,Caucasian,(F3),Agg Fleeing and Eluding,,,,,,,0,0
9997,Male,African-American,(M2),Assault,3,(M1),Resist/Obstruct W/O Violence,,(M1),Battery,1,1
10037,Male,African-American,(M2),Susp Drivers Lic 1st Offense,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
10038,Male,African-American,(M1),Battery,,,,,,,0,0
10040,Female,African-American,(M1),Driving Under The Influence,1,(M2),Driving License Suspended,,,,1,0
10046,Male,Caucasian,(F3),Trespassing/Construction Site,2,(F2),Sell Cannabis 1000FTSch,,,,1,0
10063,Male,African-American,(F1),Arson in the First Degree,,,,,,,0,0
10065,Male,Caucasian,(M2),Operating W/O Valid License,,,,,,,0,0
10070,Male,Caucasian,(M1),Battery,,,,,,,0,0
10075,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
10079,Female,Hispanic,(F3),Drivg While Lic Suspd/Revk/Can,2,(F3),Driving While License Revoked,,,,1,0
10092,Male,African-American,(F3),Possession of Cocaine,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
10104,Male,Hispanic,(F1),arrest case no charge,,,,,,,0,0
10110,Female,African-American,(F3),Possession of Cannabis,3,(F3),Possession of Hydrocodone,,,,1,0
10121,Male,African-American,(F3),Burglary Conveyance Unoccup,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
10161,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
10179,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
10182,Female,Caucasian,(M1),Battery,,,,,,,0,0
10184,Male,African-American,(M1),Battery,,,,,,,0,0
10195,Male,Other,(M1),Battery,,,,,,,0,0
10196,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
10198,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
10203,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
10205,Male,Hispanic,(M1),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
10219,Female,Caucasian,(F3),Poss Pyrrolidinovalerophenone,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
10229,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
10230,Male,Caucasian,(M1),Battery,,,,,,,0,0
10248,Male,Hispanic,(M1),DUI Property Damage/Injury,,,,,,,0,0
10264,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
10269,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
10284,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
10291,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,0
10300,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
10306,Male,Caucasian,(F3),Felony/Driving Under Influence,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
10310,Male,African-American,(M1),Stalking,,,,,,,0,0
10313,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,0
10315,Male,African-American,(F3),Felony Battery (Dom Strang),1,(M1),Viol Injunct Domestic Violence,,,,1,0
10317,Male,African-American,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
10324,Female,African-American,(M1),Battery,1,(M2),Driving License Suspended,,,,1,0
10333,Male,Other,(F3),arrest case no charge,,,,,,,0,0
10337,Male,Hispanic,(M1),Battery,,,,,,,0,0
10343,Female,Other,(F3),Criminal Mischief,,,,,,,0,0
10353,Male,African-American,(M1),Discharge Firearm in Public/Res,,,,,,,0,0
10370,Female,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
10377,Male,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
10382,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
10394,Male,African-American,(M1),Battery,,,,,,,0,0
10400,Male,Caucasian,(M1),Battery,,,,,,,0,0
10411,Male,African-American,(M1),Battery,,,,,,,0,0
10413,Male,African-American,(M1),Battery,,,,,,,0,0
10441,Male,Caucasian,(M1),arrest case no charge,,,,,,,0,0
10455,Female,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
10476,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
10479,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
10480,Male,African-American,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
10484,Male,Caucasian,(M1),Fleeing or Eluding a LEO,,,,,,,0,0
10498,Female,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
10500,Male,African-American,(F3),Cruelty Toward Child,1,(F3),Driving While License Revoked,,,,1,0
10503,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
10517,Female,African-American,(M1),Battery,,,,,,,0,0
10519,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
10533,Female,African-American,(F3),arrest case no charge,1,(F3),Possession of Cocaine,,,,1,0
